MODEL_NAME:  convbbt
Start time:  2023-09-11 15:16:02.866664
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Epoch 001: | Loss: 1.38372
Estimated time: 0:11:04.917800
Estimated finish: 2023-09-11 15:27:13.176639
Epoch 002: | Loss: 0.76196
Epoch 003: | Loss: 0.64721
Epoch 004: | Loss: 0.60165
Epoch 005: | Loss: 0.57984
Epoch 006: | Loss: 0.56984
Epoch 007: | Loss: 0.53667
Epoch 008: | Loss: 0.51522
Epoch 009: | Loss: 0.49448
Epoch 010: | Loss: 0.46106
Epoch 011: | Loss: 0.44388
Epoch 012: | Loss: 0.43509
Epoch 013: | Loss: 0.41465
Epoch 014: | Loss: 0.41056
Epoch 015: | Loss: 0.38495
Epoch 016: | Loss: 0.37386
Epoch 017: | Loss: 0.35998
Epoch 018: | Loss: 0.34649
Epoch 019: | Loss: 0.33612
Epoch 020: | Loss: 0.32529
Epoch 021: | Loss: 0.32050
Epoch 022: | Loss: 0.30602
Epoch 023: | Loss: 0.28916
Epoch 024: | Loss: 0.28471
Epoch 025: | Loss: 0.28078
Epoch 026: | Loss: 0.26778
Epoch 027: | Loss: 0.26048
Epoch 028: | Loss: 0.24638
Epoch 029: | Loss: 0.24008
Epoch 030: | Loss: 0.23503
Epoch 031: | Loss: 0.21963
Epoch 032: | Loss: 0.21850
Epoch 033: | Loss: 0.21164
Epoch 034: | Loss: 0.20305
Epoch 035: | Loss: 0.19645
Epoch 036: | Loss: 0.18888
Epoch 037: | Loss: 0.18478
Epoch 038: | Loss: 0.17830
Epoch 039: | Loss: 0.17752
Epoch 040: | Loss: 0.16884
Epoch 041: | Loss: 0.16878
Epoch 042: | Loss: 0.15930
Epoch 043: | Loss: 0.15938
Epoch 044: | Loss: 0.15267
Epoch 045: | Loss: 0.14831
Epoch 046: | Loss: 0.14421
Epoch 047: | Loss: 0.14090
Epoch 048: | Loss: 0.14384
Epoch 049: | Loss: 0.13027
Epoch 050: | Loss: 0.13053
Epoch 051: | Loss: 0.13820
Epoch 052: | Loss: 0.12366
Epoch 053: | Loss: 0.12079
Epoch 054: | Loss: 0.11351
Epoch 055: | Loss: 0.11003
Epoch 056: | Loss: 0.11471
Epoch 057: | Loss: 0.10259
Epoch 058: | Loss: 0.09744
Epoch 059: | Loss: 0.09316
Epoch 060: | Loss: 0.10088
Epoch 061: | Loss: 0.09166
Epoch 062: | Loss: 0.08971
Epoch 063: | Loss: 0.08521
Epoch 064: | Loss: 0.08784
Epoch 065: | Loss: 0.08078
Epoch 066: | Loss: 0.08039
Epoch 067: | Loss: 0.07801
Epoch 068: | Loss: 0.07631
Epoch 069: | Loss: 0.07246
Epoch 070: | Loss: 0.08170
Epoch 071: | Loss: 0.06468
Epoch 072: | Loss: 0.06448
Epoch 073: | Loss: 0.06610
Epoch 074: | Loss: 0.06571
Epoch 075: | Loss: 0.06157
Epoch 076: | Loss: 0.06361
Epoch 077: | Loss: 0.05430
Epoch 078: | Loss: 0.05620
Epoch 079: | Loss: 0.05077
Epoch 080: | Loss: 0.05696
Epoch 081: | Loss: 0.04973
Epoch 082: | Loss: 0.05484
Epoch 083: | Loss: 0.04639
Epoch 084: | Loss: 0.04892
Epoch 085: | Loss: 0.04919
Epoch 086: | Loss: 0.04024
Epoch 087: | Loss: 0.03934
Epoch 088: | Loss: 0.03672
Epoch 089: | Loss: 0.04473
Epoch 090: | Loss: 0.03982
Epoch 091: | Loss: 0.04122
Epoch 092: | Loss: 0.04105
Epoch 093: | Loss: 0.03429
Epoch 094: | Loss: 0.03674
Epoch 095: | Loss: 0.03285
Epoch 096: | Loss: 0.03035
Epoch 097: | Loss: 0.03011
Epoch 098: | Loss: 0.03345
Epoch 099: | Loss: 0.03593
Epoch 100: | Loss: 0.04047
Epoch 101: | Loss: 0.02486
Epoch 102: | Loss: 0.02584
Epoch 103: | Loss: 0.03073
Epoch 104: | Loss: 0.03601
Epoch 105: | Loss: 0.02217
Epoch 106: | Loss: 0.02297
Epoch 107: | Loss: 0.02523
Epoch 108: | Loss: 0.03191
Epoch 109: | Loss: 0.03683
Epoch 110: | Loss: 0.01924
Epoch 111: | Loss: 0.01825
Epoch 112: | Loss: 0.01753
Epoch 113: | Loss: 0.01925
Epoch 114: | Loss: 0.01790
Epoch 115: | Loss: 0.02090
Epoch 116: | Loss: 0.01868
Epoch 117: | Loss: 0.01877
Epoch 118: | Loss: 0.01773
Epoch 119: | Loss: 0.01817
Epoch 120: | Loss: 0.01704
Epoch 121: | Loss: 0.02067
Epoch 122: | Loss: 0.01374
Epoch 123: | Loss: 0.01232
Epoch 124: | Loss: 0.01405
Epoch 125: | Loss: 0.01579
Epoch 126: | Loss: 0.01304
Epoch 127: | Loss: 0.01700
Epoch 128: | Loss: 0.01502
Epoch 129: | Loss: 0.01395
Epoch 130: | Loss: 0.01479
Epoch 131: | Loss: 0.01344
Epoch 132: | Loss: 0.01191
Epoch 133: | Loss: 0.01393
Epoch 134: | Loss: 0.01012
Epoch 135: | Loss: 0.01179
Epoch 136: | Loss: 0.01428
Epoch 137: | Loss: 0.01196
Epoch 138: | Loss: 0.00807
Epoch 139: | Loss: 0.01139
Epoch 140: | Loss: 0.01310
Epoch 141: | Loss: 0.00940
Epoch 142: | Loss: 0.00924
Epoch 143: | Loss: 0.01067
Epoch 144: | Loss: 0.00882
Epoch 145: | Loss: 0.00791
Epoch 146: | Loss: 0.00698
Epoch 147: | Loss: 0.00992
Epoch 148: | Loss: 0.00873
Epoch 149: | Loss: 0.00914
Epoch 150: | Loss: 0.00660
Epoch 151: | Loss: 0.00799
Epoch 152: | Loss: 0.01316
Epoch 153: | Loss: 0.00974
Epoch 154: | Loss: 0.00558
Epoch 155: | Loss: 0.00674
Epoch 156: | Loss: 0.00737
Epoch 157: | Loss: 0.00708
Epoch 158: | Loss: 0.00805
Epoch 159: | Loss: 0.00583
Epoch 160: | Loss: 0.00594
Epoch 161: | Loss: 0.00566
Epoch 162: | Loss: 0.00523
Epoch 163: | Loss: 0.00742
Epoch 164: | Loss: 0.00531
Epoch 165: | Loss: 0.00699
Epoch 166: | Loss: 0.00431
Epoch 167: | Loss: 0.00570
Epoch 168: | Loss: 0.00596
Epoch 169: | Loss: 0.00633
Epoch 170: | Loss: 0.00613
Epoch 171: | Loss: 0.00504
Epoch 172: | Loss: 0.00589
Epoch 173: | Loss: 0.00759
Epoch 174: | Loss: 0.00628
Epoch 175: | Loss: 0.00366
Epoch 176: | Loss: 0.00608
Epoch 177: | Loss: 0.00375
Epoch 178: | Loss: 0.00392
Epoch 179: | Loss: 0.00453
Epoch 180: | Loss: 0.00436
Epoch 181: | Loss: 0.00389
Epoch 182: | Loss: 0.00334
Epoch 183: | Loss: 0.00346
Epoch 184: | Loss: 0.00439
Epoch 185: | Loss: 0.00350
Epoch 186: | Loss: 0.00504
Epoch 187: | Loss: 0.00364
Epoch 188: | Loss: 0.00369
Epoch 189: | Loss: 0.00353
Epoch 190: | Loss: 0.00398
Epoch 191: | Loss: 0.00378
Epoch 192: | Loss: 0.00430
Epoch 193: | Loss: 0.00439
Epoch 194: | Loss: 0.00329
Epoch 195: | Loss: 0.00543
Epoch 196: | Loss: 0.00459
Epoch 197: | Loss: 0.00418
Epoch 198: | Loss: 0.00375
Epoch 199: | Loss: 0.00437
Epoch 200: | Loss: 0.00513
Model's state_dict:
pos_embedding 	 torch.Size([1, 16, 128])
cls_token 	 torch.Size([128])
convbackbone.input_proj.0.weight 	 torch.Size([15, 3, 1])
convbackbone.input_proj.0.bias 	 torch.Size([15])
convbackbone.input_proj.2.weight 	 torch.Size([15, 15, 1])
convbackbone.input_proj.2.bias 	 torch.Size([15])
convbackbone.input_proj.4.weight 	 torch.Size([15, 15, 1])
convbackbone.input_proj.4.bias 	 torch.Size([15])
convbackbone.input_proj.6.weight 	 torch.Size([15, 15, 1])
convbackbone.input_proj.6.bias 	 torch.Size([15])
to_embedding.weight 	 torch.Size([128, 80])
transformer.layers.0.0.norm.weight 	 torch.Size([128])
transformer.layers.0.0.norm.bias 	 torch.Size([128])
transformer.layers.0.0.fn.to_qkv.weight 	 torch.Size([1536, 128])
transformer.layers.0.0.fn.to_out.0.weight 	 torch.Size([128, 512])
transformer.layers.0.0.fn.to_out.0.bias 	 torch.Size([128])
transformer.layers.0.1.norm.weight 	 torch.Size([128])
transformer.layers.0.1.norm.bias 	 torch.Size([128])
transformer.layers.0.1.fn.net.0.weight 	 torch.Size([1024, 128])
transformer.layers.0.1.fn.net.0.bias 	 torch.Size([1024])
transformer.layers.0.1.fn.net.3.weight 	 torch.Size([128, 1024])
transformer.layers.0.1.fn.net.3.bias 	 torch.Size([128])
transformer.layers.1.0.norm.weight 	 torch.Size([128])
transformer.layers.1.0.norm.bias 	 torch.Size([128])
transformer.layers.1.0.fn.to_qkv.weight 	 torch.Size([1536, 128])
transformer.layers.1.0.fn.to_out.0.weight 	 torch.Size([128, 512])
transformer.layers.1.0.fn.to_out.0.bias 	 torch.Size([128])
transformer.layers.1.1.norm.weight 	 torch.Size([128])
transformer.layers.1.1.norm.bias 	 torch.Size([128])
transformer.layers.1.1.fn.net.0.weight 	 torch.Size([1024, 128])
