MODEL_NAME:  optuna_convbbt
Start time:  2023-09-05 12:50:07.187226
Device:  cuda
Max Epochs:  200
Early Stopping Reference Size:  5
Search Space:  {'lr': [1e-06, 1e-05, 0.0001, 0.001], 'beta1': [0.9, 0.95, 0.99, 0.999], 'beta2': [0.9, 0.95, 0.99, 0.999], 'eps': [1e-09, 1e-08, 1e-07, 1e-06], 'T_max': [50, 100, 150, 200], 'eta_min': [0, 1e-08, 1e-07, 1e-06, 1e-05], 'hidden_ch': [3, 5, 7, 8, 10, 15], 'depth': [3, 5, 6, 8], 'heads': [3, 5, 6, 8, 10], 'hidden_dim': [64, 128, 256, 512, 1024], 'mlp_dim': [256, 512, 1024, 2048], 'dropout': [0.01, 0.1, 0.25, 0.5, 0.8], 'emb_dropout': [0.01, 0.1, 0.25, 0.5, 0.8]}
Epoch 000: | Loss: 1.86715
Epoch 001: | Loss: 1.80597
Epoch 002: | Loss: 1.74505
Epoch 003: | Loss: 1.69763
Epoch 004: | Loss: 1.64267
Epoch 005: | Loss: 1.60139
Epoch 006: | Loss: 1.55855
Epoch 007: | Loss: 1.50867
Epoch 008: | Loss: 1.46248
Epoch 009: | Loss: 1.42741
Epoch 010: | Loss: 1.39778
Epoch 011: | Loss: 1.36192
Epoch 012: | Loss: 1.32746
Epoch 013: | Loss: 1.30224
Epoch 014: | Loss: 1.27299
Epoch 015: | Loss: 1.25310
Epoch 016: | Loss: 1.22832
Epoch 017: | Loss: 1.20019
Epoch 018: | Loss: 1.18825
Epoch 019: | Loss: 1.17329
Epoch 020: | Loss: 1.15240
Epoch 021: | Loss: 1.14158
Epoch 022: | Loss: 1.12687
Epoch 023: | Loss: 1.11480
Epoch 024: | Loss: 1.09852
Epoch 025: | Loss: 1.09983
Epoch 026: | Loss: 1.09748
Epoch 027: | Loss: 1.09125
Epoch 028: | Loss: 1.07336
Epoch 029: | Loss: 1.07033
Epoch 030: | Loss: 1.06186
Epoch 031: | Loss: 1.04910
Epoch 032: | Loss: 1.03944
Epoch 033: | Loss: 1.04981
Epoch 034: | Loss: 1.04039
Epoch 035: | Loss: 1.03458
Epoch 036: | Loss: 1.03149
Epoch 037: | Loss: 1.03605
Epoch 038: | Loss: 1.02138
Epoch 039: | Loss: 1.02352
Epoch 040: | Loss: 1.01111
Epoch 041: | Loss: 1.02358
Epoch 042: | Loss: 0.99766
Epoch 043: | Loss: 1.00422
Epoch 044: | Loss: 1.00522
Epoch 045: | Loss: 1.00075
Epoch 046: | Loss: 0.98760
Epoch 047: | Loss: 0.99364
Epoch 048: | Loss: 0.99492
Epoch 049: | Loss: 0.99477
Epoch 050: | Loss: 1.00262
Epoch 051: | Loss: 0.99102
Epoch 052: | Loss: 0.99795
Epoch 053: | Loss: 0.99024
Epoch 054: | Loss: 1.00000
Epoch 055: | Loss: 0.98655
Epoch 056: | Loss: 0.98807
Epoch 057: | Loss: 0.97736
Epoch 058: | Loss: 0.98362
Epoch 059: | Loss: 0.98115
Epoch 060: | Loss: 0.98542
Epoch 061: | Loss: 0.97442
Epoch 062: | Loss: 0.97754
Epoch 063: | Loss: 0.98194
Epoch 064: | Loss: 0.97350
Epoch 065: | Loss: 0.97578
Epoch 066: | Loss: 0.97855
Epoch 067: | Loss: 0.96890
Epoch 068: | Loss: 0.97248
Epoch 069: | Loss: 0.96961
Epoch 070: | Loss: 0.96445
Epoch 071: | Loss: 0.97901
Epoch 072: | Loss: 0.96266
Epoch 073: | Loss: 0.97016
Epoch 074: | Loss: 0.97358
Epoch 075: | Loss: 0.97318
Epoch 076: | Loss: 0.96969
Epoch 077: | Loss: 0.97072
Epoch 078: | Loss: 0.96436
Epoch 079: | Loss: 0.97676
Epoch 080: | Loss: 0.96657
Epoch 081: | Loss: 0.97897
Epoch 082: | Loss: 0.96977
Epoch 083: | Loss: 0.97806
Epoch 084: | Loss: 0.96566
Epoch 085: | Loss: 0.96227
Epoch 086: | Loss: 0.96689
Epoch 087: | Loss: 0.96491
Epoch 088: | Loss: 0.96047
Epoch 089: | Loss: 0.98096
Epoch 090: | Loss: 0.96867
Epoch 091: | Loss: 0.96215
Epoch 092: | Loss: 0.95979
Epoch 093: | Loss: 0.98681
Epoch 094: | Loss: 0.96854
Epoch 095: | Loss: 0.95757
Epoch 096: | Loss: 0.96969
Epoch 097: | Loss: 0.97258
Epoch 098: | Loss: 0.96647
Epoch 099: | Loss: 0.97450
Epoch 100: | Loss: 0.96043
Epoch 101: | Loss: 0.97161
Epoch 102: | Loss: 0.96912
Epoch 103: | Loss: 0.97249
Epoch 104: | Loss: 0.96996
Epoch 105: | Loss: 0.97056
Epoch 106: | Loss: 0.96563
Epoch 107: | Loss: 0.96684
Epoch 108: | Loss: 0.96578
Epoch 109: | Loss: 0.96381
Epoch 110: | Loss: 0.97249
Epoch 111: | Loss: 0.97888
Epoch 112: | Loss: 0.98092
Epoch 113: | Loss: 0.97083
Epoch 114: | Loss: 0.97177
Epoch 115: | Loss: 0.97569
Epoch 116: | Loss: 0.96990
Epoch 117: | Loss: 0.96971
Epoch 118: | Loss: 0.96543
Epoch 119: | Loss: 0.97597
Epoch 120: | Loss: 0.97054
Epoch 121: | Loss: 0.97141
Epoch 122: | Loss: 0.96707
Epoch 123: | Loss: 0.95456
Epoch 124: | Loss: 0.96149
Epoch 125: | Loss: 0.97104
Epoch 126: | Loss: 0.96656
Epoch 127: | Loss: 0.97075
Epoch 128: | Loss: 0.96477
Epoch 129: | Loss: 0.96574
Epoch 130: | Loss: 0.97398
Epoch 131: | Loss: 0.96508
Epoch 132: | Loss: 0.96260
Epoch 133: | Loss: 0.95644
Epoch 134: | Loss: 0.96339
Epoch 135: | Loss: 0.96818
Epoch 136: | Loss: 0.95637
Epoch 137: | Loss: 0.96120
Epoch 138: | Loss: 0.95876
Epoch 139: | Loss: 0.96038
Epoch 140: | Loss: 0.95968
Epoch 141: | Loss: 0.96352
Epoch 142: | Loss: 0.96488
Epoch 143: | Loss: 0.95344
Epoch 144: | Loss: 0.96723
Epoch 145: | Loss: 0.95673
Epoch 146: | Loss: 0.95355
Epoch 147: | Loss: 0.95564
Epoch 148: | Loss: 0.93746
Epoch 149: | Loss: 0.95016
Epoch 150: | Loss: 0.95323
Epoch 151: | Loss: 0.95571
Epoch 152: | Loss: 0.95055
Epoch 153: | Loss: 0.95936
Epoch 154: | Loss: 0.94762
Epoch 155: | Loss: 0.94349
Epoch 156: | Loss: 0.93704
Epoch 157: | Loss: 0.95320
Epoch 158: | Loss: 0.95455
Epoch 159: | Loss: 0.95499
Epoch 160: | Loss: 0.94618
Epoch 161: | Loss: 0.94361
Epoch 162: | Loss: 0.95615
Epoch 163: | Loss: 0.93579
Epoch 164: | Loss: 0.94031
Epoch 165: | Loss: 0.94694
Epoch 166: | Loss: 0.93486
Epoch 167: | Loss: 0.92659
Epoch 168: | Loss: 0.93885
Epoch 169: | Loss: 0.93766
Epoch 170: | Loss: 0.93548
Epoch 171: | Loss: 0.93378
Epoch 172: | Loss: 0.92926
Epoch 173: | Loss: 0.92853
Epoch 174: | Loss: 0.92224
Epoch 175: | Loss: 0.93047
Epoch 176: | Loss: 0.91986
Epoch 177: | Loss: 0.92823
Epoch 178: | Loss: 0.92330
Epoch 179: | Loss: 0.93229
Epoch 180: | Loss: 0.92854
Epoch 181: | Loss: 0.91435
Epoch 182: | Loss: 0.93329
Epoch 183: | Loss: 0.92586
Epoch 184: | Loss: 0.92347
Epoch 185: | Loss: 0.92553
Epoch 186: | Loss: 0.91578
Epoch 187: | Loss: 0.91310
Epoch 188: | Loss: 0.92308
Epoch 189: | Loss: 0.91795
Epoch 190: | Loss: 0.91209
Epoch 191: | Loss: 0.92235
Epoch 192: | Loss: 0.91440
Epoch 193: | Loss: 0.91734
Epoch 194: | Loss: 0.92961
Epoch 195: | Loss: 0.91645
Epoch 196: | Loss: 0.91321
Epoch 197: | Loss: 0.91917
Epoch 198: | Loss: 0.91805
Epoch 199: | Loss: 0.92210
Accuracy: 0.31325587606837607
Epoch 000: | Loss: 0.12897
Epoch 001: | Loss: 0.00105
Epoch 002: | Loss: 0.00026
Epoch 003: | Loss: 0.00195
Epoch 004: | Loss: 0.00017
Epoch 005: | Loss: 0.00020
Epoch 006: | Loss: 0.00004
Epoch 007: | Loss: 0.00004
Epoch 008: | Loss: 0.00006
Epoch 009: | Loss: 0.00003
Epoch 010: | Loss: 0.00004
Epoch 011: | Loss: 0.00003
Epoch 012: | Loss: 0.00002
Epoch 013: | Loss: 0.00003
Epoch 014: | Loss: 0.00001
Epoch 015: | Loss: 0.00002
Epoch 016: | Loss: 0.00004
Epoch 017: | Loss: 0.00002
Epoch 018: | Loss: 0.00001
Epoch 019: | Loss: 0.00001
Epoch 020: | Loss: 0.00001
Epoch 021: | Loss: 0.00000
Epoch 022: | Loss: 0.00000
Epoch 023: | Loss: 0.00000
Epoch 024: | Loss: 0.00000
Epoch 025: | Loss: 0.00000
Epoch 026: | Loss: 0.00000
Epoch 027: | Loss: 0.00000
Epoch 028: | Loss: 0.00000
Epoch 029: | Loss: 0.00000
